siman|seif|text
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|ז|לא יאים על התינוק שיכהו לאחר זמן. אלא אם רואהו עושה איזה מעשה, יכהו מיד או ישתוק לגמרי. מעשה בתינוק שברח מבית הספר, והפחידו אביו שיכהו, הלך התינוק והמית את עצמו (מסכת שמחות פרק שני). אמרו רבותינו זכרונם לברכה, יצר, תינוק, ואשה, תהא שמאל דוחה וימין מקרבת. לא יעשה מורא לתינוק בדבר טמא (כמו שכתבתי לעיל סימן לג סעיף יד)
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|ח|מדינא, מותר לתינוק ישוראל לינוק מגויה (ועין לקמן סימן קסז סעיף יח). מכל מקום אם אפשר על ידי ישוראלית, לא ינחוהו לינוק מגויה, משום דמטמטם את הלב ומוליד מזג רע. וכן מינקת ישוראלית שצריכה לאכול מאכלי אסור לרפואה, אם אפשר, לא תניק בימים ההם את התינוק.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|ט|כל אב, מחויב ללמד את בנו תורה, שנאמר, ולמדתם אותם את בניכם לדבר בם. וכשם שמצוה ללמד את בנו, כך מצוה ללמד את בן בנו, שנאמר, והודעתם לבניך ולבני בניך.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|י|מיד כשהתינוק מתחיל לדבר, ילמדו הפסוק תורה צוה לנו משה מורשה וגו', וכן פסוק שמע ישוראל וגו' (רק יזהר מאוד שיהא התינוק נקי בשעה שהוא מלמד אותו) (עין לעיל סימן ה סעיף ג). וכן מלמדו מעט מעט איזה פסוקים עד שיגיע בכוחו ללכת אל בית הספר, ואז ישכור לו מלמד. וידקדק לבחור מלמד שהוא ירא שמים, למען ירגיל את התינוק מנעוריו ביראת שמים. וכשהגיע התינוק ללמוד מקרא, נוהגין להתחיל עמו פרשת ויקרא, שהיא פרשת הקרבנות, דאמרו רבותינו זכרונם לברכה, יבואו טהורים (דהינו תינוקות של בית רבן) ויעסקו בטהורים.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|יא|המלמד, צריך לישב וללמד את התינוקות כל היום וקצת מן הלילה, כדי לחנכם ללמוד ביום ובלילה. ולא יבטלו התינוקות כלל, חוץ מערב שבת וערב יום טוב בסוף היום. אין מבטלין את התינוקות אפלו לבנין בית המקדש.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|יב|מלמד תינוקות שמניח את התינוקות ויוצא, או שעושה מלאכה אחרת עמהם, או שמתרשל בתלמודו, הרי זה בכלל ארור עושה מלאכת ה' רמיה. לפיכך אין להושיב מלמד אלא בעל יראה, מהיר לקרא ולדקדק. ואין למלמד להיות נעור בלילה יותר מדי, שלא יהיה עצל ביום ללמד. וכן לא יתענה או יעצור את עצמו ממאכל ומשתה או יאכל יותר מדי, כי כל אלו הדברים, גורמים שלא יוכל ללמד היטב. וכל המשנה, ידו על התחתונה ומסלקין לה.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|יג|לא יכה אותם מכת אויב, מוסר אכזרי, לא בשוטים ולא במקל, אלא ברצועה קטנה.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|יד|אין מלמדין את התינוקות בשבת דבר חדש מה שלא למדו עדין, משום טורח שבת. אבל מה שקראו פעם אחת, שונים אותו להם בשבת (עין עוד יורה דעה סימן רמה, ועין לעיל סימן קנב סעיף ז).
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|טו|קטן שמצא מציאה, ומכל שכן אם נתן לו אחר איזה דבר במתנה, אסור לגזלו ממנו.
סימן קסה - דין חנוך קטנים וקצת דיני מלמד ובו ט"ז סעיפים:|טז|אין מוסרין תינוק לגוי ללמדו ספר או ללמדו אומנות, ומכל שכן דאסור למסרו לאפיקורוס ישוראל, דגרע טפי, ואיכא למיחש דלמא ממשיך אבתרה.
סימן קסו - שלא לנחש לעונן ולכשף ובו ה' סעיפים:|א|כתיב, לא תנחשו ולא תעוננו. כיצד הוא מנחש. האומר, הואיל ונפלה פתי מפי, או נפל מקלי מידי, או בני קרא לי מאחורי, עורב קרא לי, צבי הפסיקני בדרך, נחש מימיני, שועל משמאלי, לא אלך בדרך הזה כי לא אצליח: וכן אלו ששומעים צפצוף העוף ואומרים, יהיה כך או לא יהיה כך, טוב לעשות דבר זה ורע לעשות דבר זה: וכן מי שמבקשין ממנו מעות, ואומר, בבקשה ממך הניחני, עתה שחרית היא, ולא אתחיל תחלת היום בפרעון, או מוצאי שבת הוא, או ראש חודש הוא: וכן אלו שאומרים, צריכין לשחוט תרנגול זה, מפני שקרא ערבית, או תרנגולת זאת, מפני שקראה כמו תרנגול, וכן כל כיוצא בדברים אלו הכול אסור. והעושה דבר מדברים אלו, עובר בלאו. יש אומרים, דאם אינו אומר הטעם למה הוא מצוה לשחוט את התרנגולת או את התרנגול, אלא אומר סתם, שחטו תרנגולת זאת או תרנגול זה, מותר לשחטם. וכן הוא המנהג.
סימן קסו - שלא לנחש לעונן ולכשף ובו ה' סעיפים:|ב|בית, תינוק, ואשה, אף על פי שאין נחוש, יש סימן. פרוש, שאם בנה בית, או נולד לו תינוק, או נשא אשה, אם הצליח אחר כך שלוש פעמים או לא, הוא סימן לו להבא, ויכול לומר, בית זה מצליח לי וכו'. וכן מותר לשאול לתינוק, איזה פסוק למד, ולסמוך עליו לעשות מעשה, דחשיב קצת כמו נבואה. יש אומרים, דמותר לעשות לו סימן בדבר שיבוא לעתיד, כמו שעשה אליעזר עבד אברהם או יהונתן בן שאול, ויש אוסרין. וההולך בתום ובוטח בה', חסד יסובבנו.
סימן קסו - שלא לנחש לעונן ולכשף ובו ה' סעיפים:|ג|איזהו מעונן. זה שנותן עתים, שאומר באצטגנינות, יום פלוני טוב ויום פלוני רע, יום פלוני ראוי לעשות בו מלאכה פלונית, שנה פלונית או חודש פלוני רע לדבר פלוני. ומה שנוהגין שאין נושאין נשים אלא במלוי הלבנה, אין זה בכלל מנחש ומעונן, שאין עושין זאת אלא לסימן טוב, כדרך שמושחין את המלכים על המעין לסימן שתמשך מלכותם, כן עושין לסימן טוב כמו שהלבנה הולכת ומתמלאת. ומכל מקום אין לעכב את הנשואין בשביל זה, ומכל שכן שאין לעשות חופת נדה בעבור זה. וכן נוהגין להתחיל ללמוד בראש חודש. ומה שנוהגין שאין מתחילין בשני וברביעי, יש מתירין גם כן.
סימן קסו - שלא לנחש לעונן ולכשף ובו ה' סעיפים:|ד|עוד אמרו רבותינו זכרונם לברכה איזהו מעונן, זה האוחז את העינים. פרוש, שהוא כאלו אוחז עיני בני אדם וסוגרן, שהוא מטעה אותן, שנדמה להם כאלו עושה דברים נפלאים חוץ מדרך הטבע, ובאמת אינו עושה כלום, אלא בקלות ידיו ובתחבולות הוא מטעה אותן. והבדחנין שעושין כמעשים אלו בחתונות, עוברים בלאו. והמצוה לעשותן, עובר על לפני עור. ולכן מי שיש בידו למחות, מחויב למחות, וכל שכן שאסור להסתכל ולראותן. אבל אם נכרי עושה כן, מותר לראות.
סימן קסו - שלא לנחש לעונן ולכשף ובו ה' סעיפים:|ה|אסור לדרוש במכשפים אלא במקום סכנת נפשות, או אם בא לו איזה חלי על ידי כשוף או מקרה ורוח רעה, מותר להתרפאות על ידי מכשף גוי.
סימן קסז - הלכות עבודה זרה ובו כ' סעיפים:|א|עבודה זרה, אסורה בהנאה, היא ותשמישה ונויה ותקרבתה. ואם נתערב מדברים אלו אפלו אחד באלף של התר, אוסר את כל התערובות בהנאה. איזהו תשמישה. הכלים שהכוהן מקטיר בהם לפניה, כגון המחתה והגביעים, וכן הבית שמיחדים לה, והבסיס שמעמידין אותה עליו, וכן כלי השיר שמזמרים בהם לפניה וכדומה. ואיזהו נויה. כגון הנרות שמדליקין לפניה, והמלבושים שמלבישים אותה, או ששטח לפניה בגדים וכלים נאים לנוי, וכן האילנות שרגילין לטע לפני עבודה זרה להיות לה לנוי, הוין נוייה, ואסורין בהנאה, ולכן אסור לישב בצלן. ואיזוהי תקרבתה, כגון מני מאכל שמניחין לפניה. (עין יורה דעה סימן קלט וסימן ק"מ סעיף א').
סימן קסז - הלכות עבודה זרה ובו כ' סעיפים:|ב|עבודה זרה של גוי, וכן תשמישה ונויה, יש להן בטול. כשמבטל אותה הגוי בידים, שלא תהא עוד עבודה זרה או תשמיש או נוי לעבודה זרה, הותרו. ושל ישוראל מומר, אין להם בטול.
סימן קסז - הלכות עבודה זרה ובו כ' סעיפים:|ג|נרות שהדליקו לפניה, ואחר כך כבן הגוי לצורך עצמו ומכרן לישוראל, מותרין, דכיון שכבן לצורך עצמו, זהו בטולן. ומכל מקום אין לעשות מהן נרות של מצוה. וכן כל דבר של עבודה זרה, אף על פי שנתבטל ומותר להדיוט, אסור לדבר מצוה, משום דמאיסי לגבוה.
